130.715,65.407,925.864,1727.784,2825.293,4070.821,191.351,133.566,126.485,564.661
199.676,64.189,900.887,1630.035,2998.414,3856.071,183.93,114.576,508.882,341.951
163.745,65.157,964.366,1712.517,2909.095,3818.905,135.436,92.855,552.14,311.054
118.487,67.401,886.081,1563.89,2751.811,3772.353,73.283,163.583,960.798,808.768
85.074,63.26,865.384,1564.582,2711.182,3751.69,633.723,269.258,774.814,384.615
94.199,67.827,891.044,1507.299,2862.042,3938.947,84.661,73.962,171.438,258.902
172.465,57.945,776.825,1490.396,2594.769,3807.435,207.685,837.431,224.311,339.811
211.345,85.66,891.983,1554.009,2916.625,3600.323,221.92,223.967,484.418,223.762
115.358,59.441,860.507,1540.669,2595.677,3765.012,137.979,144.474,164.925,377.609
