148.004,71.0,1026.561,1585.218,2920.418,3946.309,138.818,180.025,1061.236,740.416
244.948,68.042,1081.502,1676.727,2995.63,4140.143,145.002,145.345,809.15,378.717
141.483,75.728,1028.488,1642.513,2766.681,3422.091,64.557,102.774,104.309,209.315
227.421,68.424,1203.214,1812.705,3100.961,4221.391,443.53,543.979,444.915,258.943
294.345,60.48,1187.432,1929.65,3365.506,4397.294,522.396,803.599,346.235,199.495
269.622,74.127,842.258,1729.385,3126.506,4071.157,989.957,459.421,419.165,389.649
130.676,74.238,856.278,1316.467,2844.9,3530.199,99.514,89.302,1426.556,695.504
187.118,61.08,1049.2,1765.326,2859.306,3961.547,927.502,359.82,703.217,717.785
182.988,75.649,1069.614,1617.42,2809.565,3918.169,118.644,146.152,371.631,217.34
